fid;alt;ru;cwb_2020;cwb_2021;cwb_2022;cwb_2023;cwb_2024;cwb_2025
49092;0.64;;-470.94324;-651.53033;-731.2254;-821.92999;-663.10158;
49093;5.94;;-268.11677;-606.37686;-691.13317;-731.02462;-583.49495;
49094;136.19;;-268.11677;-606.37686;-691.13317;-731.02462;-583.49495;
49095;1.4;;-528.91329;-641.23902;-754.66541;-852.03315;-626.9367;-240.89999
49096;0.6;;-575.75959;-686.15484;-754.66541;-852.03315;-626.9367;-248.5
49097;3.08;;-544.22101;-631.4051;-768.38387;-832.57591;-597.31561;-248.5
49098;1.87;;-544.22101;-631.4051;-785.32185;-854.34363;-615.64221;-248.5
49099;2.83;;-544.22101;-631.4051;-785.32185;-854.34363;-615.64221;-248.5
49100;2.25;;-568.33667;-652.61919;-785.32185;-854.34363;-615.64221;-248.5
49101;1.6;;-568.33667;-652.61919;-775.50141;-901.69501;-662.71363;-222.89999
49102;1.18;;-568.33667;-652.61919;-775.50141;-901.69501;-662.71363;-222.89999
49103;1.82;;-568.33667;-652.61919;-775.50141;-901.69501;-662.71363;-222.89999
49104;2.68;;-615.8684;-726.79909;-775.50141;-901.69501;-662.71363;-222.89999
49105;8.23;;-615.8684;-726.79909;-768.00425;-885.26509;-640.91073;
49106;0;;-615.8684;-726.79909;-768.00425;-885.26509;-640.91073;
49107;0.88;;-565.10908;-620.58115;-768.00425;-885.26509;-640.91073;
49108;1.92;;-565.10908;-620.58115;-768.00425;-885.26509;-640.91073;
49109;1.15;;-603.14847;-636.94054;-749.38279;-836.18166;-579.83173;-252.8
49110;2.31;;-603.14847;-636.94054;-804.21271;-836.18166;-579.83173;-252.8
49111;74.4;;-661.96059;-678.30559;-757.81128;-835.43752;-564.35977;-213.60001
49112;-0.18;;-589.32977;-598.93409;-757.81128;-835.43752;-564.35977;-213.60001
49113;1.93;;-589.32977;-598.93409;-778.83982;-881.90283;-633.56733;-208.60001
49114;-0.18;;-589.32977;-598.93409;-757.81128;-835.43752;-564.35977;-208.60001
49115;2.41;;-589.32977;-598.93409;-790.39501;-813.86834;-519.91034;-208.60001
49116;-0.18;;-589.32977;-598.93409;-790.39501;-813.86834;-519.91034;-208.60001
49117;-0.1;;-589.32977;-598.93409;-790.39501;-813.86834;-519.91034;-208.60001
49118;2.21;;-589.32977;-598.93409;-790.39501;-813.86834;-519.91034;-208.60001
49119;0.03;;-576.08106;-580.20143;-790.39501;-813.86834;-519.91034;-208.60001
49120;1.76;;-576.08106;-580.20143;-790.39501;-813.86834;-519.91034;-208.60001
49121;-0.1;;-593.94921;-596.21014;-766.90281;-797.8348;-484.29192;-208.60001
49122;-0.1;;-593.94921;-596.21014;-765.39974;-821.80608;-519.02295;-260.29999
49123;-0.09;;-593.94921;-596.21014;-765.39974;-821.80608;-519.02295;-241.5
49124;0.02;;-585.57742;-580.15185;-765.39974;-821.80608;-519.02295;-241.5
49125;0.66;;-585.57742;-580.15185;-765.39974;-821.80608;-519.02295;-241.5
49126;-0.06;;-597.05905;-585.12687;-790.7614;-798.83866;-464.94421;-241.5
49127;0.54;;-597.05905;-585.12687;-777.02068;-817.69114;-478.44666;-241.5
49128;0.4;;-603.86306;-588.10376;-777.02068;-817.69114;-478.44666;-241.5
49129;-0.07;;-629.08535;-606.39217;-776.5429;-821.98394;-475.21659;-175.39999
49130;1.51;;-629.08535;-606.39217;-776.5429;-821.98394;-475.21659;-175.39999
49131;2.03;;-629.08535;-606.39217;-776.5429;-821.98394;-475.21659;-175.39999
49132;0.86;;-667.5294;-642.45009;-793.91208;-863.59785;-523.76854;-175.39999
49133;2.03;;-667.5294;-642.45009;-799.73977;-862.06133;-517.7065;-175.39999
49134;2.24;;-667.5294;-642.45009;-799.73977;-862.06133;-517.7065;-175.39999
49135;0.62;;-636.69987;-618.1573;-799.73977;-862.06133;-517.7065;-213.5
49136;2.88;;-636.69987;-618.1573;-799.73977;-862.06133;-517.7065;-213.5
49137;2.97;;-636.69987;-618.1573;-831.31414;-840.88889;-480.57636;-213.5
49138;1.15;;-638.6895;-615.22837;-831.31414;-840.88889;-480.57636;-213.5
49139;1.8;;-658.60597;-641.48811;-831.31414;-840.88889;-480.57636;-213.5
49140;1.58;;-658.60597;-641.48811;-831.31414;-840.88889;-480.57636;-213.5
49141;1.93;;-662.74439;-654.0844;-831.31414;-840.88889;-480.57636;-213.5
49142;2.49;;-662.74439;-654.0844;-820.20269;-899.59792;-544.45084;-213.5
49143;1.19;;-662.74439;-654.0844;-820.20269;-899.59792;-544.45084;-186.60001
49144;1.05;;-662.74439;-654.0844;-820.20269;-899.59792;-544.45084;-186.60001
49145;0.69;;-662.11958;-657.94988;-817.83179;-890.6184;-534.51705;-183.8
49146;1.26;;-662.11958;-657.94988;-817.83179;-890.6184;-534.51705;-183.8
49147;1.31;;-698.93346;-707.7739;-840.19781;-948.93369;-599.17734;-183.8
49148;1.15;;-692.88383;-697.71138;-840.19781;-948.93369;-599.17734;-206.7
49149;-0.11;;-692.88383;-697.71138;-898.33889;-944.02555;-563.8541;-206.7
49150;1.63;;-692.88383;-697.71138;-898.33889;-944.02555;-563.8541;-206.7
49151;0.53;;-692.88383;-697.71138;-898.33889;-944.02555;-563.8541;-206.7
49152;1.05;;-702.58308;-708.8314;-898.33889;-944.02555;-563.8541;-206.7
49153;0.64;;-704.27547;-707.05264;-918.55488;-956.43658;-570.10453;-263.39999
49154;0.62;;-704.27547;-707.05264;-905.16526;-933.65538;-549.68475;-268.29999
49155;-0.11;;-704.27547;-707.05264;-905.16526;-933.65538;-549.68475;-268.29999
49156;1.27;;-704.27547;-707.05264;-905.16526;-933.65538;-549.68475;-268.29999
49157;1.23;;-711.19537;-711.94446;-907.24934;-929.90399;-545.16231;-268.29999
49158;0.31;;-711.19537;-711.94446;-907.24934;-929.90399;-545.16231;-199.60001
49159;0.35;;-711.19537;-711.94446;-932.82217;-965.88488;-576.7586;-199.60001
49160;0.31;;-711.19537;-711.94446;-932.82217;-965.88488;-576.7586;-199.60001
49161;0.78;;-718.21208;-719.64872;-932.82217;-965.88488;-576.7586;-199.60001
49162;0.78;;-718.21208;-719.64872;-932.82217;-965.88488;-576.7586;-199.60001
49163;0.92;;-700.32801;-693.48327;-877.98279;-873.06225;-496.42096;
49164;0.42;;-682.97378;-669.60818;-877.98279;-873.06225;-496.42096;
49165;0.29;;-718.21208;-719.64872;-932.82217;-965.88488;-576.7586;-199.60001
49166;1.07;;-700.32801;-693.48327;-877.98279;-873.06225;-496.42096;
49167;0.16;;-682.97378;-669.60818;-877.98279;-873.06225;-496.42096;
49168;0.06;;-718.21208;-719.64872;-916.31495;-932.11235;-546.79022;-199.60001
49169;0.51;;-700.32801;-693.48327;-910.87886;-922.56218;-539.15797;
49170;0.16;;-700.32801;-693.48327;-910.87886;-922.56218;-539.15797;
49171;0.71;;-700.32801;-693.48327;-898.97138;-900.81536;-521.02072;
49172;0.06;;-718.21208;-719.64872;-916.31495;-932.11235;-546.79022;-263.79999
49173;0.06;;-718.21208;-719.64872;-910.87886;-922.56218;-539.15797;-258
49174;0.04;;-700.32801;-693.48327;-910.87886;-922.56218;-539.15797;-258
49175;0.04;;-700.32801;-693.48327;-910.87886;-922.56218;-539.15797;-258
49176;1.06;;-700.32801;-693.48327;-910.87886;-922.56218;-539.15797;-258
49177;0.18;;-682.97378;-669.60818;-898.97138;-900.81536;-521.02072;-258
49178;0.18;;-682.97378;-669.60818;-898.97138;-900.81536;-521.02072;-258
49179;0.62;;-752.6316;-774.35076;-910.87886;-922.56218;-539.15797;-258
49180;0.62;;-752.6316;-774.35076;-910.87886;-922.56218;-539.15797;-258
49181;0.32;;-752.6316;-774.35076;-910.87886;-922.56218;-539.15797;-258
49182;0.18;;-752.6316;-774.35076;-898.97138;-900.81536;-521.02072;-258
49183;0.32;;-752.6316;-774.35076;-910.87886;-922.56218;-539.15797;-258
49184;0.32;;-752.6316;-774.35076;-910.87886;-922.56218;-539.15797;-258
49185;0.18;;-752.6316;-774.35076;-898.97138;-900.81536;-521.02072;-258
49186;0.18;;-699.72941;-690.55337;-898.97138;-900.81536;-521.02072;-258
49187;0.55;;-699.72941;-690.55337;-898.97138;-900.81536;-521.02072;-258
49188;0.06;;-752.6316;-774.35076;-910.87886;-922.56218;-539.15797;-258
49189;0.32;;-752.6316;-774.35076;-910.87886;-922.56218;-539.15797;-258
49190;0.12;;-752.6316;-774.35076;-898.97138;-900.81536;-521.02072;-258
49191;0.12;;-699.72941;-690.55337;-898.97138;-900.81536;-521.02072;-258
49192;0.12;;-699.72941;-690.55337;-898.97138;-900.81536;-521.02072;-258
49193;0.49;;-699.72941;-690.55337;-898.97138;-900.81536;-521.02072;
49194;1.29;;-699.72941;-690.55337;-898.97138;-900.81536;-521.02072;
49195;0.12;;-699.72941;-690.55337;-913.56443;-918.34656;-537.06956;-258
49196;0.12;;-699.72941;-690.55337;-913.56443;-918.34656;-537.06956;-258
49197;0.49;;-699.72941;-690.55337;-913.56443;-918.34656;-537.06956;
49198;0.56;;-699.72941;-690.55337;-913.56443;-918.34656;-537.06956;
49199;0.49;;-699.72941;-690.55337;-913.56443;-918.34656;-537.06956;
49200;0.23;;-703.89862;-691.51982;-913.56443;-918.34656;-537.06956;
49201;0.23;;-703.89862;-691.51982;-913.56443;-918.34656;-537.06956;
49202;0.46;;-703.89862;-691.51982;-913.56443;-918.34656;-537.06956;
49203;0.42;;-703.89862;-691.51982;-924.85079;-923.79477;-543.07225;
49204;1.3;;-708.61031;-692.10554;-945.75432;-904.85836;-530.34909;
49205;0.46;;-708.61031;-692.10554;-945.75432;-904.85836;-530.34909;
49206;0.77;;-704.12805;-672.59082;-945.75432;-904.85836;-530.34909;-394.70001
49207;-0.04;;-704.12805;-672.59082;-945.75432;-904.85836;-530.34909;-232.60001
49208;1.03;;-704.12805;-672.59082;-977.91273;-889.13445;-522.58812;-232.60001
49209;-0.04;;-704.12805;-672.59082;-977.91273;-889.13445;-522.58812;-394.70001
49210;0.88;;-704.12805;-672.59082;-1034.2763;-863.4702;-499.83224;-394.70001
49211;0.7;;-706.26561;-662.82154;-1034.2763;-863.4702;-499.83224;-394.70001
49212;2.13;;-729.60218;-684.0559;-997.10984;-926.84347;-558.12416;-232.60001
49213;0.58;;-706.26561;-662.82154;-977.91273;-889.13445;-522.58812;-394.70001
49214;3.63;;-729.60218;-684.0559;-984.46264;-925.45317;-563.02886;-206.2
49215;-0.15;;-706.26561;-662.82154;-971.58738;-887.84951;-528.05481;-206.2
49216;1.92;;-773.68507;-720.22878;-984.46264;-925.45317;-563.02886;-206.2
49217;0.75;;-706.26561;-662.82154;-971.58738;-887.84951;-528.05481;-206.2
49218;0.8;;-793.85592;-731.34274;-988.3237;-1009.3583;-643.07518;-256
49219;43.95;;-781.92018;-718.31769;-968.03846;-965.11223;-603.36097;-323.29999
49220;-0.05;;-781.92018;-718.31769;-968.03846;-965.11223;-603.36097;-323.29999
49221;-0.05;;-786.74275;-722.01741;-968.03846;-965.11223;-603.36097;-291.5
49222;18.16;;-773.46811;-707.41591;-979.43805;-928.88349;-575.79878;-276.89999
49223;-0.05;;-750.9023;-693.70766;-972.01887;-982.50676;-619.44477;-323.29999
49224;-0.05;;-781.92018;-718.31769;-972.01887;-982.50676;-619.44477;-323.29999
49225;8.6;;-781.92018;-718.31769;-972.01887;-982.50676;-619.44477;-323.29999
49226;40.63;;-781.92018;-718.31769;-972.01887;-982.50676;-619.44477;-323.29999
49227;-0.05;;-781.92018;-718.31769;-968.03846;-965.11223;-603.36097;-323.29999
49228;-0.05;;-781.92018;-718.31769;-968.03846;-965.11223;-603.36097;-323.29999
49229;-0.05;;-786.74275;-722.01741;-968.03846;-965.11223;-603.36097;-291.5
49230;-0.05;;-786.74275;-722.01741;-968.03846;-965.11223;-603.36097;-291.5
49231;-0.05;;-786.74275;-722.01741;-968.03846;-965.11223;-603.36097;-291.5
49232;18.14;;-773.46811;-707.41591;-979.43805;-928.88349;-575.79878;-276.89999
49233;1.18;;-734.00504;-673.76243;-969.89824;-901.84499;-551.18258;-276.89999
49234;0.61;;-750.9023;-693.70766;-1013.7728;-1061.8203;-695.49525;-323.29999
49235;-0.05;;-781.92018;-718.31769;-1013.7728;-1061.8203;-695.49525;-323.29999
49236;-0.05;;-781.92018;-718.31769;-1013.7728;-1061.8203;-695.49525;-323.29999
49237;-0.05;;-781.92018;-718.31769;-1013.7728;-1061.8203;-695.49525;-323.29999
49238;-0.05;;-781.92018;-718.31769;-971.9038;-950.12189;-594.98368;-323.29999
49239;-0.05;;-781.92018;-718.31769;-971.9038;-950.12189;-594.98368;-323.29999
49240;-0.05;;-786.74275;-722.01741;-971.9038;-950.12189;-594.98368;-291.5
49241;-0.05;;-786.74275;-722.01741;-971.9038;-950.12189;-594.98368;-291.5
49242;-0.05;;-786.74275;-722.01741;-971.9038;-950.12189;-594.98368;-291.5
49243;10.75;;-773.46811;-707.41591;-992.01402;-981.8194;-646.36835;-276.89999
49244;1.36;;-734.00504;-673.76243;-979.93952;-949.5595;-611.39452;-276.89999
49245;-0.05;;-781.92018;-718.31769;-1013.7728;-1061.8203;-695.49525;-323.29999
49246;-0.05;;-781.92018;-718.31769;-971.9038;-950.12189;-594.98368;-323.29999
49247;-0.05;;-781.92018;-718.31769;-971.9038;-950.12189;-594.98368;-323.29999
49248;-0.05;;-786.74275;-722.01741;-971.9038;-950.12189;-594.98368;-291.5
49249;-0.05;;-786.74275;-722.01741;-971.9038;-950.12189;-594.98368;-291.5
49250;-0.05;;-786.74275;-722.01741;-971.9038;-950.12189;-594.98368;-291.5
49251;3.08;;-773.46811;-707.41591;-992.01402;-981.8194;-646.36835;-276.89999
49252;-0.15;;-734.00504;-673.76243;-1046.0929;-873.02457;-527.44649;-309.20001
49253;0.91;;-815.58606;-745.74223;-1013.7728;-1061.8203;-695.49525;-323.29999
49254;-0.05;;-815.58606;-745.74223;-971.9038;-950.12189;-594.98368;-323.29999
49255;-0.05;;-815.58606;-745.74223;-971.9038;-950.12189;-594.98368;-323.29999
49256;-0.05;;-802.66255;-733.65248;-971.9038;-950.12189;-594.98368;-291.5
49257;-0.05;;-802.66255;-733.65248;-971.9038;-950.12189;-594.98368;-291.5
49258;-0.05;;-802.66255;-733.65248;-971.9038;-950.12189;-594.98368;-291.5
49259;-0.05;;-802.66255;-733.65248;-1023.7561;-925.37733;-576.12056;-291.5
49260;111.38;;-792.57148;-723.60825;-1023.7561;-925.37733;-576.12056;-291.5
49261;19.43;;-746.11774;-680.59129;-1046.0929;-873.02457;-527.44649;-309.20001
49262;-0.05;;-815.58606;-745.74223;-1013.7728;-1061.8203;-695.49525;-323.29999
49263;-0.05;;-815.58606;-745.74223;-971.9038;-950.12189;-594.98368;-323.29999
49264;-0.05;;-815.58606;-745.74223;-971.9038;-950.12189;-594.98368;-323.29999
49265;-0.05;;-802.66255;-733.65248;-971.9038;-950.12189;-594.98368;-291.5
49266;-0.05;;-802.66255;-733.65248;-971.9038;-950.12189;-594.98368;-291.5
49267;-0.05;;-802.66255;-733.65248;-971.9038;-950.12189;-594.98368;-291.5
49268;-0.05;;-802.66255;-733.65248;-1023.7561;-925.37733;-576.12056;-291.5
49269;-0.05;;-792.57148;-723.60825;-1023.7561;-925.37733;-576.12056;-291.5
49270;-0.05;;-792.57148;-723.60825;-1023.7561;-925.37733;-576.12056;-291.5
49271;-0.05;;-792.57148;-723.60825;-1023.7561;-925.37733;-576.12056;-291.5
49272;-0.05;;-792.57148;-723.60825;-1023.7561;-925.37733;-576.12056;-291.5
49273;26.57;;-792.57148;-723.60825;-992.01402;-981.8194;-646.36835;-276.89999
49274;9.84;;-815.73543;-740.63201;-992.01402;-981.8194;-646.36835;-276.89999
49275;36.48;;-746.11774;-680.59129;-1046.0929;-873.02457;-527.44649;-309.20001
49276;3.4;;-706.51749;-646.47944;-1046.0929;-873.02457;-527.44649;-309.20001
49277;-0.05;;-815.58606;-745.74223;-1013.7728;-1061.8203;-695.49525;-323.29999
49278;-0.05;;-815.58606;-745.74223;-971.9038;-950.12189;-594.98368;-323.29999
49279;-0.05;;-815.58606;-745.74223;-971.9038;-950.12189;-594.98368;-323.29999
49280;-0.05;;-802.66255;-733.65248;-971.9038;-950.12189;-594.98368;-291.5
49281;-0.05;;-802.66255;-733.65248;-971.9038;-950.12189;-594.98368;-291.5
49282;-0.05;;-802.66255;-733.65248;-971.9038;-950.12189;-594.98368;-291.5
49283;-0.05;;-802.66255;-733.65248;-1023.7561;-925.37733;-576.12056;-291.5
49284;-0.05;;-792.57148;-723.60825;-1023.7561;-925.37733;-576.12056;-291.5
49285;-0.05;;-792.57148;-723.60825;-1023.7561;-925.37733;-576.12056;-291.5
49286;-0.05;;-792.57148;-723.60825;-1023.7561;-925.37733;-576.12056;-291.5
49287;-0.05;;-792.57148;-723.60825;-1023.7561;-925.37733;-576.12056;-291.5
49288;-0.05;;-792.57148;-723.60825;-992.01402;-981.8194;-646.36835;-276.89999
49289;-0.05;;-815.73543;-740.63201;-992.01402;-981.8194;-646.36835;-276.89999
49290;-0.05;;-815.73543;-740.63201;-992.01402;-981.8194;-646.36835;-276.89999
49291;5.92;;-746.11774;-680.59129;-1046.0929;-873.02457;-527.44649;-309.20001
49292;-0.05;;-815.58606;-745.74223;-958.71416;-939.43448;-595.51314;-323.29999
49293;-0.05;;-815.58606;-745.74223;-961.52255;-933.90515;-591.65254;-323.29999
49294;-0.05;;-815.58606;-745.74223;-961.52255;-933.90515;-591.65254;-323.29999
49295;-0.05;;-802.66255;-733.65248;-961.52255;-933.90515;-591.65254;-291.5
49296;-0.05;;-802.66255;-733.65248;-961.52255;-933.90515;-591.65254;-291.5
49297;-0.05;;-802.66255;-733.65248;-961.52255;-933.90515;-591.65254;-291.5
49298;-0.05;;-802.66255;-733.65248;-975.91578;-948.73323;-611.67981;-291.5
49299;-0.05;;-792.57148;-723.60825;-975.91578;-948.73323;-611.67981;-291.5
49300;-0.05;;-792.57148;-723.60825;-975.91578;-948.73323;-611.67981;-291.5
49301;-0.05;;-792.57148;-723.60825;-975.91578;-948.73323;-611.67981;-291.5
49302;-0.05;;-792.57148;-723.60825;-975.91578;-948.73323;-611.67981;-291.5
49303;-0.05;;-792.57148;-723.60825;-969.02008;-941.81697;-605.64465;-276.89999
49304;-0.05;;-815.73543;-740.63201;-969.02008;-941.81697;-605.64465;-276.89999
49305;26.63;;-746.11774;-680.59129;-978.79681;-871.3555;-531.01497;-309.20001
49306;-0.05;;-815.58606;-745.74223;-958.71416;-939.43448;-595.51314;-275.5
49307;-0.05;;-815.58606;-745.74223;-961.52255;-933.90515;-591.65254;-275.5
49308;-0.05;;-815.58606;-745.74223;-961.52255;-933.90515;-591.65254;-275.5
49309;-0.05;;-802.66255;-733.65248;-961.52255;-933.90515;-591.65254;-245.2
49310;-0.05;;-802.66255;-733.65248;-961.52255;-933.90515;-591.65254;-245.2
49311;-0.05;;-802.66255;-733.65248;-961.52255;-933.90515;-591.65254;-245.2
49312;-0.05;;-802.66255;-733.65248;-975.91578;-948.73323;-611.67981;-245.2
49313;-0.05;;-792.57148;-723.60825;-975.91578;-948.73323;-611.67981;-245.2
49314;-0.05;;-792.57148;-723.60825;-975.91578;-948.73323;-611.67981;-245.2
49315;-0.05;;-792.57148;-723.60825;-975.91578;-948.73323;-611.67981;-245.2
49316;-0.05;;-792.57148;-723.60825;-975.91578;-948.73323;-611.67981;-245.2
49317;-0.05;;-792.57148;-723.60825;-969.02008;-941.81697;-605.64465;-315.29999
49318;-0.05;;-815.73543;-740.63201;-969.02008;-941.81697;-605.64465;-315.29999
49319;37.42;;-746.11774;-680.59129;-978.79681;-871.3555;-531.01497;-311.5
49320;-0.05;;-794.13441;-720.23893;-958.71416;-939.43448;-595.51314;-275.5
49321;-0.05;;-794.13441;-720.23893;-961.52255;-933.90515;-591.65254;-275.5
49322;-0.05;;-793.1816;-721.98673;-961.52255;-933.90515;-591.65254;-245.2
49323;-0.05;;-793.1816;-721.98673;-961.52255;-933.90515;-591.65254;-245.2
49324;-0.05;;-793.1816;-721.98673;-961.52255;-933.90515;-591.65254;-245.2
49325;-0.05;;-793.1816;-721.98673;-975.91578;-948.73323;-611.67981;-245.2
49326;-0.05;;-787.06086;-715.64563;-975.91578;-948.73323;-611.67981;-245.2
49327;-0.05;;-787.06086;-715.64563;-975.91578;-948.73323;-611.67981;-245.2
49328;-0.05;;-787.06086;-715.64563;-975.91578;-948.73323;-611.67981;-245.2
49329;-0.05;;-787.06086;-715.64563;-975.91578;-948.73323;-611.67981;-245.2
49330;-0.05;;-787.06086;-715.64563;-969.02008;-941.81697;-605.64465;-315.29999
49331;-0.05;;-810.70976;-732.94736;-969.02008;-941.81697;-605.64465;-315.29999
49332;35.02;;-744.70154;-676.14665;-978.79681;-871.3555;-531.01497;-311.5
49333;-0.05;;-793.1816;-721.98673;-961.52255;-933.90515;-591.65254;-245.2
49334;-0.05;;-793.1816;-721.98673;-975.91578;-948.73323;-611.67981;-245.2
49335;-0.05;;-787.06086;-715.64563;-975.91578;-948.73323;-611.67981;-245.2
49336;-0.05;;-787.06086;-715.64563;-975.91578;-948.73323;-611.67981;-245.2
49337;-0.05;;-787.06086;-715.64563;-975.91578;-948.73323;-611.67981;-245.2
49338;-0.05;;-787.06086;-715.64563;-975.91578;-948.73323;-611.67981;-245.2
49339;-0.05;;-787.06086;-715.64563;-969.02008;-941.81697;-605.64465;-315.29999
49340;-0.05;;-810.70976;-732.94736;-969.02008;-941.81697;-605.64465;-315.29999
49341;21.13;;-744.70154;-676.14665;-978.79681;-871.3555;-531.01497;-311.5
49342;-0.05;;-793.1816;-721.98673;-975.91578;-948.73323;-611.67981;-245.2
49343;-0.05;;-787.06086;-715.64563;-975.91578;-948.73323;-611.67981;-245.2
49344;-0.05;;-787.06086;-715.64563;-975.91578;-948.73323;-611.67981;-245.2
49345;-0.05;;-787.06086;-715.64563;-975.91578;-948.73323;-611.67981;-245.2
49346;-0.05;;-787.06086;-715.64563;-975.91578;-948.73323;-611.67981;-245.2
49347;-0.05;;-787.06086;-715.64563;-969.02008;-941.81697;-605.64465;-315.29999
49348;-0.05;;-810.70976;-732.94736;-969.02008;-941.81697;-605.64465;-315.29999
49349;25.92;;-744.70154;-676.14665;-978.79681;-871.3555;-531.01497;-311.5
49350;1.21;;-787.06086;-715.64563;-993.32601;-986.01712;-657.37598;-245.2
49351;-0.05;;-787.06086;-715.64563;-993.32601;-986.01712;-657.37598;-245.2
49352;-0.05;;-787.06086;-715.64563;-993.32601;-986.01712;-657.37598;-245.2
49353;-0.05;;-787.06086;-715.64563;-993.32601;-986.01712;-657.37598;-245.2
49354;-0.05;;-787.06086;-715.64563;-970.31719;-949.12501;-617.78391;-315.29999
49355;0.8;;-793.1816;-721.98673;-993.32601;-986.01712;-657.37598;-245.2
